episode,actor_loss,critic_loss,entropy
820,-0.071,75.0602,0.0002
821,-0.1074,90.5495,0.0217
822,0.2333,57.5822,0.0
823,-0.1701,54.0587,0.0009
824,0.0422,60.4325,0.0355
825,0.1496,29.3654,0.0003
826,-0.0569,86.4493,0.0017
827,-0.0604,76.9218,0.0022
828,0.0276,26.232,0.0019
829,0.0863,40.0896,0.0
830,0.074,18.6644,0.0
831,0.0156,39.2819,0.0
832,0.0591,112.581,0.0163
833,0.0156,52.8908,0.0
834,-0.0966,75.3746,0.0
835,-0.0022,52.5705,0.0003
836,0.1695,28.4026,0.0
837,0.1186,8.2261,0.0
838,0.1101,42.9248,0.0001
839,-0.0422,42.3041,0.0
840,0.1246,9.3643,0.0
841,0.0246,67.6354,0.0
842,-0.1296,44.4396,0.0
843,0.1255,33.5011,0.0
844,0.1342,57.9273,0.0
845,0.2125,14.3401,0.0
846,0.0297,26.9355,0.0
847,-0.1526,55.356,0.0
848,0.1367,40.9123,0.0
849,0.3671,12.1315,0.0
850,-0.2937,66.9165,0.0001
851,-0.0348,7.3686,0.0
852,0.1672,17.418,0.0
853,-0.2249,97.3838,0.0
854,0.2808,14.8646,0.0
855,0.2025,22.077,0.0
856,-0.0334,11.4161,0.0
857,-0.0485,60.5237,0.0
858,-0.1047,131.0047,0.0
859,0.2191,28.1643,0.0
860,0.038,31.0651,0.0
861,0.1917,22.3432,0.0
862,-0.1179,113.7851,0.0
863,0.046,39.6997,0.0
864,-0.565,135.9999,0.0
865,0.2444,55.2385,0.0
866,0.0069,67.3734,0.0
867,0.1619,25.5754,0.0
868,-0.0172,14.2459,0.0
869,-0.012,101.1826,0.0
870,0.1092,12.4198,0.0
871,0.1891,8.8015,0.0
872,0.0355,8.7076,0.0
873,0.1164,16.4557,0.0001
874,-0.1182,89.6777,0.0
875,-0.1161,72.1561,0.0
876,-0.0166,75.621,0.0
877,-0.0746,26.9357,0.0
878,0.1951,33.4735,0.0
879,-0.3205,36.017,0.0
880,0.2333,73.6319,0.0
881,-0.1405,50.6559,0.0
882,0.0915,62.5094,0.0
883,0.1413,16.3297,0.0
884,0.0035,50.043,0.0
885,-0.1098,6.8017,0.0
886,0.0263,78.9768,0.0
887,0.0146,29.6599,0.0
888,0.1884,4.2966,0.0011
889,-0.3183,78.6832,0.0
890,-0.4031,264.6548,0.0
891,-0.2295,129.2274,0.0003
892,-0.1701,69.5382,0.0
893,-0.38,3.477,0.0
894,0.0432,26.7137,0.0
895,-0.2235,103.1311,0.0
896,0.062,23.8455,0.0
897,0.3326,8.4192,0.0
898,0.1986,15.8918,0.0
899,-0.0203,37.1667,0.0012
900,-0.0325,61.7397,0.0056
901,0.3121,7.2094,0.0
902,-0.0692,25.6939,0.0
903,-0.0038,40.5606,0.0006
904,0.0684,15.8704,0.0
905,-0.2006,85.0595,0.0001
906,0.0102,37.0866,0.0002
907,0.0087,14.2764,0.0
908,0.1316,73.1346,0.001
909,-0.1225,10.8074,0.0
910,-0.2848,6.5674,0.0
911,0.3013,28.3456,0.0001
912,0.188,45.309,0.0
913,-0.1119,74.8942,0.0
914,-0.146,36.7094,0.0
915,-0.0122,8.3743,0.0
916,0.0301,22.1147,0.0
917,0.1411,33.344,0.0
918,-0.0932,135.3456,0.0
919,0.3393,4.9319,0.0
920,-0.2555,148.9978,0.0
921,0.1898,68.503,0.0016
922,-0.2579,6.905,0.0027
923,0.046,3.4793,0.0
924,0.0878,32.9973,0.1031
925,0.0592,130.3465,0.002
926,0.1166,19.0594,0.0001
927,0.1602,17.9342,0.0
928,0.072,6.7897,0.0
929,-0.2347,87.7334,0.0
930,0.0953,23.7762,0.0
931,-0.2788,53.1058,0.0
932,-0.1719,41.7005,0.0001
933,0.2073,96.9209,0.0
934,0.0086,13.7291,0.0005
935,-0.2373,13.35,0.0018
936,-0.1559,15.7116,0.0003
937,-0.0254,6.9489,0.0
938,-0.1969,37.2566,0.0
939,0.0459,9.118,0.0
940,0.2797,16.2507,0.0
941,0.1124,84.2337,0.0
942,-0.201,23.3391,0.0034
943,0.0918,10.774,0.0
944,-0.1101,91.3531,0.0
945,0.0406,53.5583,0.0
946,-0.1823,92.831,0.0
947,0.1278,11.8056,0.0
948,-0.3262,291.576,0.0001
949,-0.047,54.8083,0.0
950,-0.0102,11.8223,0.0
951,-0.3106,156.1083,0.0
952,0.2106,24.0704,0.0007
953,-0.0462,43.7031,0.0008
954,-0.0946,74.6673,0.0
955,-0.0301,7.732,0.0
956,-0.3675,84.0843,0.0
957,0.1038,17.5486,0.0
958,-0.2816,36.7653,0.0001
959,0.0156,74.3112,0.0217
960,-0.0476,70.1877,0.0005
961,0.0154,65.2436,0.0
962,-0.2834,62.6798,0.0
963,-0.022,45.6983,0.0
964,0.1178,7.3111,0.0
965,0.0995,85.6774,0.0065
966,-0.0969,98.3839,0.0427
967,-0.1219,62.9065,0.0
968,0.0592,32.2864,0.0001
969,-0.2453,44.4187,0.001
970,-0.0531,21.6756,0.0
971,0.0631,4.4122,0.0
972,-0.0711,10.0012,0.0
973,-0.4185,105.3647,0.0
974,-0.1425,115.0657,0.0001
975,-0.0171,44.3147,0.002
976,-0.0631,29.2432,0.0003
977,0.1454,25.7892,0.0
978,-0.0609,20.7432,0.0002
979,0.2283,12.2428,0.003
980,0.1263,19.0049,0.0012
981,-0.0364,9.9821,0.0012
982,-0.1326,28.7125,0.0
983,-0.0795,8.9437,0.0
984,0.0701,31.9197,0.0
985,-0.1437,44.209,0.0731
986,-0.2503,120.8629,0.002
987,-0.0334,38.1182,0.0286
988,-0.1071,49.3919,0.0353
989,0.0474,20.3193,0.0195
990,-0.1237,53.1488,0.0
991,-0.0624,19.4938,0.0137
992,-0.4407,59.699,0.0
993,-0.2115,32.3741,0.0153
994,0.0255,37.9441,0.0207
995,0.1915,31.5953,0.0027
996,0.0924,19.8058,0.0329
997,-0.3067,48.4715,0.0068
998,0.0161,13.9167,0.0001
999,0.2688,61.0728,0.0679
1000,0.0302,25.3585,0.0003
1001,0.0717,9.7976,0.0061
1002,0.1309,33.2883,0.001
1003,-0.2408,35.0392,0.0008
1004,-0.2033,28.4589,0.0001
1005,-0.1399,9.3023,0.0012
1006,-0.0653,23.3807,0.0
1007,-0.0134,58.6935,0.0033
1008,0.0415,4.2898,0.0
1009,0.3074,9.7691,0.0
1010,-0.0736,27.612,0.0001
1011,0.1443,26.8111,0.0
1012,-0.075,123.424,0.0
1013,-0.283,10.5405,0.0001
1014,0.0511,63.1743,0.0
1015,0.3153,12.9737,0.0
1016,0.0684,75.5999,0.0
1017,0.0007,19.0684,0.0
1018,0.0797,8.6113,0.0
1019,-0.0753,34.9561,0.0
1020,0.1891,17.5276,0.0
1021,0.2184,22.0939,0.0
1022,-0.0484,44.4783,0.0
1023,0.0527,10.7218,0.0
1024,-0.3429,149.0836,0.0
1025,0.1476,18.3397,0.0
1026,-0.0722,74.9974,0.0
1027,-0.4626,145.3575,0.0
