episode,actor_loss,critic_loss,entropy
806,-0.1153,0.136,0.5343
807,-0.1924,0.2016,0.6915
808,-0.0622,0.1168,0.7049
809,0.0248,0.189,0.7858
810,-0.0877,0.0822,0.6305
811,0.0607,0.1596,0.6587
812,0.0102,0.0978,0.6448
813,-0.0033,0.1296,0.6247
814,-0.0365,0.2456,0.6898
815,-0.1363,0.4466,0.6023
816,-0.0346,0.1421,0.6234
817,-0.184,0.343,0.5983
818,-0.1156,0.1339,0.5646
819,0.077,0.2673,0.6214
820,-0.0302,0.1284,0.6248
821,0.1142,0.1943,0.6737
822,-0.0493,0.1143,0.648
823,-0.1277,0.1596,0.6347
824,-0.1438,0.1395,0.5629
825,-0.0707,0.1657,0.723
826,-0.0536,0.1596,0.5242
827,-0.1806,0.1017,0.4746
828,-0.1011,0.2287,0.5824
829,0.0443,0.1791,0.6285
830,-0.0108,0.2696,0.6394
831,-0.0802,0.1631,0.6605
832,0.0584,0.1163,0.6024
833,0.0361,0.1238,0.6283
834,0.226,0.1662,0.6838
835,-0.0453,0.1984,0.558
836,0.0035,0.1353,0.5698
837,0.0441,0.1927,0.6109
838,-0.0792,0.2903,0.5208
839,0.0446,0.0887,0.6253
840,0.1169,0.1205,0.6678
841,0.0195,0.1844,0.6811
842,-0.0334,0.1213,0.6237
843,-0.0226,0.0348,0.7201
844,0.0372,0.2301,0.6748
845,0.0928,0.1051,0.6914
846,0.1424,0.2114,0.6472
847,-0.2639,0.2715,0.6067
848,-0.0901,0.1628,0.6139
849,0.1836,0.1158,0.6599
850,-0.1688,0.1545,0.6081
851,-0.0301,0.1671,0.61
852,-0.2273,0.138,0.5569
853,-0.0575,0.1834,0.5394
854,-0.1834,0.1481,0.6456
855,-0.0645,0.103,0.6641
856,0.0855,0.1452,0.8141
857,-0.1796,0.1339,0.8156
858,-0.1226,0.1354,0.7293
859,0.1413,0.2,0.7949
860,-0.285,0.3008,0.6676
861,0.0813,0.2704,0.7727
862,0.0124,0.1687,0.7787
863,0.0191,0.2954,0.9122
864,-0.0983,0.36,0.663
865,-0.2327,0.2572,0.7094
866,-0.0677,0.1732,0.9637
867,-0.0556,0.2134,0.8024
868,0.0622,0.2551,0.8388
869,-0.0116,0.2724,0.8666
870,-0.0042,0.1043,0.8803
871,0.0894,0.0602,0.8863
872,0.0671,0.1851,0.9593
873,-0.2624,0.2448,0.7795
874,-0.0202,0.2595,0.8972
875,0.0836,0.1047,0.7793
876,-0.0057,0.1468,0.7819
877,-0.0167,0.2118,0.5826
878,0.0225,0.22,0.7874
879,0.1496,0.1359,0.7683
880,-0.2222,0.1013,0.693
881,0.1121,0.1525,0.7651
882,-0.1028,0.2919,0.6552
883,-0.0885,0.0499,0.7606
884,-0.2034,0.1506,0.6519
885,0.0028,0.1155,0.7243
886,-0.0425,0.1374,0.7642
887,-0.0531,0.1636,0.711
888,-0.222,0.1183,0.5806
889,-0.0229,0.1576,0.6597
890,-0.0128,0.2456,0.6841
891,-0.1548,0.3462,0.68
892,0.0336,0.2766,0.7227
893,0.0029,0.2126,0.7058
894,0.0636,0.0954,0.6459
895,-0.0776,0.1958,0.6465
896,-0.0377,0.1891,0.6431
897,-0.2215,0.1825,0.5374
898,0.0215,0.158,0.6425
899,-0.1104,0.1791,0.5746
900,-0.0341,0.1083,0.6
901,-0.2696,0.2365,0.5804
902,0.0919,0.2028,0.6884
903,-0.2696,0.214,0.5554
904,-0.2001,0.1775,0.5987
905,-0.2013,0.0747,0.6418
906,-0.0228,0.2376,0.67
907,0.0423,0.1928,0.6735
908,0.0977,0.1416,0.7147
909,-0.0771,0.1101,0.6439
910,-0.0911,0.2128,0.6907
911,-0.204,0.1488,0.6203
912,0.1691,0.1594,0.7404
913,0.1245,0.0855,0.6764
914,-0.1769,0.1679,0.62
915,0.0165,0.1892,0.7049
916,-0.1092,0.2566,0.6505
917,-0.0537,0.1745,0.6967
918,-0.1779,0.2021,0.6627
919,-0.006,0.1838,0.6788
920,-0.0758,0.1156,0.6274
921,0.1003,0.1056,0.6718
922,-0.1177,0.1829,0.6932
923,-0.1206,0.1708,0.6568
924,0.0165,0.0679,0.7038
925,0.1356,0.0609,0.767
926,-0.1261,0.1854,0.7277
927,0.018,0.0944,0.7144
928,0.0642,0.0943,0.737
929,-0.1251,0.3351,0.7183
930,0.0667,0.0624,0.7425
931,-0.0732,0.1346,0.7491
932,-0.1144,0.12,0.7191
933,-0.2458,0.1415,0.7606
934,0.1779,0.2334,0.9256
935,-0.0766,0.2007,0.7951
936,-0.0615,0.2507,0.8897
937,0.0989,0.0746,0.8952
938,-0.1356,0.4255,0.885
939,-0.1505,0.2082,0.8796
940,0.024,0.1131,0.9308
941,-0.082,0.2589,0.8349
942,-0.018,0.2472,0.8928
943,0.0875,0.1236,0.8114
944,-0.1447,0.0907,0.7711
945,-0.1398,0.3585,0.8503
946,-0.0397,0.3788,0.8384
947,-0.1145,0.2898,0.8243
948,-0.3069,0.273,0.701
949,-0.1363,0.1084,0.7343
950,0.0495,0.2823,0.7891
951,-0.1052,0.1667,0.6741
952,-0.1859,0.0822,0.6839
953,-0.2446,0.0715,0.5935
954,-0.0268,0.1928,0.6893
955,-0.0585,0.0613,0.6547
956,0.0382,0.1661,0.7084
957,-0.1431,0.1082,0.6697
958,-0.0632,0.3166,0.6756
959,-0.1218,0.1864,0.636
960,0.0834,0.1893,0.6559
961,-0.0926,0.2867,0.6371
962,-0.0427,0.1348,0.6369
963,0.071,0.388,0.7178
964,-0.0403,0.1673,0.6691
965,-0.0395,0.2476,0.6219
966,-0.101,0.2552,0.6217
967,0.0402,0.1606,0.6431
968,-0.0617,0.2032,0.6006
969,-0.0752,0.195,0.5776
970,0.2405,0.2571,0.7158
971,-0.0444,0.1814,0.596
972,-0.0072,0.1055,0.6105
973,-0.1408,0.2852,0.5791
974,0.0848,0.1061,0.6172
975,0.0484,0.1929,0.6342
976,0.0402,0.1589,0.6362
977,-0.1411,0.2914,0.615
978,-0.1472,0.1813,0.5987
979,-0.0242,0.1005,0.5573
980,0.0644,0.2312,0.6755
981,-0.2014,0.1797,0.5529
982,0.1984,0.2134,0.715
983,-0.0134,0.1787,0.6707
984,-0.226,0.1029,0.6773
985,-0.1065,0.1125,0.6802
986,-0.1071,0.2045,0.647
987,-0.0537,0.3301,0.7175
988,0.0364,0.1918,0.6462
989,-0.3553,0.3838,0.6196
990,-0.0909,0.305,0.7096
991,-0.0459,0.2567,0.663
992,0.1066,0.1967,0.6651
993,-0.136,0.321,0.6158
994,-0.16,0.2052,0.6715
995,-0.079,0.525,0.6957
996,-0.2859,0.1754,0.6213
997,-0.0375,0.2011,0.6801
998,0.0944,0.3009,0.7201
999,-0.2863,0.1871,0.5658
1000,-0.0856,0.2674,0.6617
1001,0.0238,0.1662,0.6927
1002,0.0373,0.2086,0.7128
1003,-0.0643,0.1796,0.6628
1004,-0.1213,0.2599,0.724
1005,-0.0001,0.3479,0.7213
1006,-0.3739,0.1758,0.6218
1007,0.0792,0.1804,0.7061
1008,0.0028,0.2074,0.7415
1009,-0.1251,0.3784,0.7646
1010,-0.1233,0.25,0.7164
1011,0.0067,0.1279,0.7059
1012,-0.1689,0.3546,0.6976
1013,-0.0679,0.1573,0.7221
1014,-0.0544,0.1725,0.6931
1015,-0.1167,0.0989,0.7019
1016,-0.1403,0.2702,0.8033
1017,-0.0944,0.2888,0.8072
1018,-0.0904,0.2149,0.796
1019,-0.0224,0.169,0.8287
1020,0.1816,0.2017,0.8837
1021,-0.1615,0.2371,0.7482
1022,-0.1852,0.0801,0.6542
1023,0.0651,0.3226,0.7905
1024,-0.1359,0.3576,0.7193
1025,0.025,0.2632,0.7645
1026,0.0096,0.168,0.8744
1027,-0.1442,0.2955,0.7691
1028,0.0249,0.0709,0.793
1029,-0.0418,0.1802,0.8255
1030,-0.1815,0.2099,0.8579
1031,-0.0638,0.284,0.873
1032,0.0778,0.3002,0.8689
1033,-0.0541,0.3199,0.787
1034,-0.0855,0.149,0.7557
1035,0.0781,0.376,0.7689
1036,-0.0084,0.2627,0.7256
1037,0.0305,0.1759,0.706
1038,0.1435,0.2307,0.7581
1039,-0.0626,0.2297,0.7164
1040,0.154,0.1832,0.7473
1041,0.0538,0.1778,0.7338
1042,-0.0496,0.2636,0.6739
1043,-0.1043,0.3825,0.6534
1044,0.1039,0.1584,0.6504
1045,0.0449,0.2276,0.668
1046,0.0164,0.2171,0.624
1047,0.0296,0.2547,0.6229
1048,0.1358,0.2986,0.654
1049,0.0948,0.2226,0.6478
1050,-0.1501,0.1704,0.6293
1051,-0.0504,0.1457,0.5924
1052,-0.3877,0.2425,0.5584
1053,-0.0926,0.2266,0.61
1054,-0.1068,0.2601,0.6152
1055,-0.1073,0.2061,0.5171
1056,0.1125,0.3594,0.6234
1057,-0.3615,0.3097,0.531
1058,-0.2573,0.1196,0.5288
1059,0.0474,0.2401,0.7135
1060,-0.0315,0.1313,0.699
1061,-0.0438,0.1945,0.6846
1062,-0.2229,0.2892,0.6583
1063,-0.1147,0.2537,0.7233
1064,-0.1019,0.2772,0.6787
1065,-0.3264,0.2067,0.6736
1066,-0.0512,0.1318,0.7902
1067,-0.145,0.0941,0.7181
1068,-0.1868,0.3131,0.7325
1069,-0.1538,0.2042,0.7054
1070,-0.1026,0.2864,0.685
1071,-0.1759,0.2039,0.6405
1072,-0.0527,0.1892,0.6883
1073,-0.0234,0.1689,0.6439
1074,-0.2568,0.2548,0.5809
1075,-0.3365,0.2588,0.6037
1076,-0.0374,0.1253,0.6226
1077,-0.0588,0.1812,0.6466
1078,-0.0244,0.2517,0.6514
1079,-0.0085,0.1691,0.5885
1080,-0.1042,0.3714,0.5854
1081,-0.0875,0.1769,0.6959
1082,-0.2744,0.1276,0.5938
1083,-0.0039,0.1696,0.6535
1084,-0.1305,0.2887,0.6273
1085,-0.1141,0.1831,0.5925
1086,0.1387,0.1789,0.594
1087,-0.0412,0.2578,0.6043
1088,-0.059,0.3157,0.6537
1089,0.0473,0.2644,0.7157
1090,0.1676,0.1444,0.6386
1091,-0.1032,0.1899,0.6108
1092,0.062,0.2567,0.633
1093,-0.1695,0.4143,0.6084
1094,-0.2864,0.4471,0.619
1095,0.1515,0.1804,0.6414
1096,-0.145,0.2661,0.6337
1097,-0.1642,0.1781,0.625
1098,-0.1346,0.2958,0.6697
1099,0.0908,0.2855,0.7507
1100,-0.1481,0.1378,0.6423
1101,-0.0759,0.1684,0.6523
1102,-0.0168,0.2746,0.6413
1103,0.094,0.1804,0.7391
1104,-0.1486,0.1432,0.7101
1105,0.0729,0.0885,0.7185
1106,0.0065,0.1632,0.7162
1107,-0.0055,0.1028,0.7418
1108,-0.0799,0.0756,0.796
1109,0.0001,0.0923,0.8581
1110,0.0042,0.0835,0.7973
1111,-0.0284,0.0991,0.859
1112,-0.0574,0.1475,0.8276
1113,0.0016,0.1818,0.8982
1114,-0.0765,0.2518,0.8037
1115,-0.0217,0.1155,0.8305
1116,0.1102,0.0536,0.8742
1117,-0.1432,0.0854,0.7159
1118,0.0364,0.0892,0.7925
1119,-0.1284,0.1024,0.7408
1120,0.0775,0.0293,0.7413
1121,-0.098,0.1954,0.7255
1122,-0.1355,0.0881,0.6877
1123,-0.048,0.1403,0.6446
1124,0.034,0.1375,0.6489
1125,0.0183,0.2603,0.6947
1126,0.0041,0.1728,0.6474
1127,-0.1598,0.2032,0.6343
1128,-0.0585,0.1185,0.5533
1129,0.0019,0.1557,0.6451
1130,-0.0758,0.2108,0.6625
1131,-0.0615,0.0716,0.6057
1132,0.0092,0.0986,0.6108
1133,-0.4365,0.2574,0.5417
1134,-0.1942,0.39,0.5869
1135,-0.1023,0.4308,0.616
1136,-0.0015,0.1481,0.6156
1137,-0.05,0.3421,0.6261
1138,0.0054,0.1003,0.5923
1139,-0.1704,0.2541,0.5604
1140,-0.1596,0.0537,0.5117
1141,0.0625,0.1122,0.6034
1142,0.0494,0.1198,0.6407
1143,-0.0128,0.1293,0.5687
1144,-0.0183,0.1019,0.5809
1145,-0.1081,0.1226,0.5478
1146,-0.0691,0.0591,0.5655
1147,0.0861,0.2136,0.6267
1148,-0.1534,0.1441,0.5369
1149,-0.1473,0.0691,0.561
1150,0.0469,0.0767,0.5813
1151,0.0574,0.1917,0.6213
1152,-0.1001,0.2024,0.5578
1153,-0.1923,0.0814,0.5243
1154,-0.0868,0.1224,0.5215
1155,0.0384,0.0687,0.5657
1156,-0.0799,0.2221,0.5402
1157,-0.1273,0.251,0.5863
1158,-0.113,0.2049,0.5622
1159,-0.2957,0.1963,0.5284
1160,-0.1023,0.1857,0.5337
1161,0.0956,0.301,0.653
1162,-0.2918,0.3343,0.5782
1163,-0.0415,0.2825,0.6044
1164,0.0223,0.1531,0.647
1165,0.028,0.2225,0.6615
1166,0.0484,0.1133,0.6584
1167,-0.0767,0.111,0.6322
1168,-0.1413,0.3861,0.6289
1169,-0.0938,0.1048,0.6114
1170,-0.0778,0.1804,0.5545
1171,0.049,0.2125,0.6554
1172,-0.0414,0.3031,0.6654
1173,-0.0843,0.1179,0.6032
1174,-0.1436,0.157,0.5602
1175,-0.3115,0.1372,0.5517
1176,-0.3029,0.0822,0.5603
1177,0.0184,0.0554,0.5969
1178,-0.1731,0.2085,0.5852
1179,-0.1262,0.3651,0.6354
1180,-0.0538,0.0968,0.5914
1181,-0.0049,0.0992,0.5848
1182,0.0612,0.1028,0.646
1183,-0.0587,0.2332,0.6179
1184,-0.1381,0.1373,0.579
1185,-0.1636,0.2449,0.6075
1186,-0.1507,0.4096,0.6436
1187,0.0017,0.1583,0.6622
1188,0.0896,0.1885,0.6962
1189,0.0305,0.1496,0.6677
1190,0.174,0.1799,0.7215
1191,-0.1649,0.0671,0.6335
1192,-0.1522,0.1156,0.6608
1193,0.0877,0.1539,0.7145
1194,0.0178,0.1843,0.7073
1195,-0.1142,0.1207,0.6477
1196,-0.1101,0.1178,0.6341
1197,-0.1287,0.137,0.6265
1198,-0.1016,0.1969,0.6816
1199,-0.1739,0.248,0.6656
1200,-0.07,0.0794,0.6817
1201,-0.3191,0.1849,0.6187
1202,-0.0055,0.1412,0.704
1203,0.1864,0.143,0.7923
1204,-0.078,0.0895,0.6904
1205,0.1089,0.0626,0.7021
1206,-0.0215,0.2097,0.7262
1207,-0.1594,0.0472,0.6698
1208,0.0611,0.1846,0.7467
1209,-0.0327,0.2284,0.7123
1210,0.0246,0.2537,0.803
1211,-0.149,0.2038,0.72
